event_id,latitude,longitude,barrio,segmento,rango_etario,hora_del_dia
cf99c51b-f3d7-49da-8df9-53d7f1a24725,-34.652095,-58.44776,Villa Soldati,Estándar,Senior,13
6797ab30-c269-4615-bc20-5c9deb88c26c,-34.599692,-58.519117,Villa Devoto,Premium,Senior,14
6fe2b1d6-0713-4ee0-b355-392b05bdf586,-34.609242,-58.516526,Villa Devoto,Básico,Adulto,14
cdf157bc-09c0-4d7f-a8e3-5ba86fc77b97,-34.585958,-58.516521,Villa Devoto,Básico,Adulto,14
1d2f8d3a-c473-4706-a7ff-b8c8e700faac,-34.641539,-58.490225,Villa Luro,Premium,Joven,14
84b77fa5-9739-4763-8f69-cb311a4f7405,-34.631427,-58.510666,Villa Luro,Básico,Joven,14
87bd8810-81ac-4502-a155-34456f8a0c4f,-34.63623,-58.494648,Villa Luro,Premium,Joven,14
4c408140-cc83-4701-a6d1-cb64d20caa5a,-34.658021,-58.359013,,Estándar,Senior,17
9e12274c-8a5b-4887-9775-fc70cb162aca,-34.696838,-58.511279,,Estándar,Senior,17
d4b48005-7b6b-423b-abe3-4248996098fd,-34.571835,-58.358513,,Estándar,Adulto,17
75f48db7-334c-40c8-9914-2c9c75ee80f6,-34.57077,-58.442506,Palermo,Premium,Adulto,23
b583d9f4-67c4-41c4-8b5c-f1731fbbf980,-34.581769,-58.413371,Palermo,Premium,Adulto,23
3fc20d8f-113b-4e8c-9459-63232cc5b680,-34.568446,-58.434616,Palermo,Premium,Joven,17
c4ae35da-4b9c-4a6e-a7af-bdfdde79da09,-34.559599,-58.437424,Palermo,Premium,Adulto,17
bb7a6433-94f0-4e3d-9273-fe84f45ae601,-34.576376,-58.45713,Colegiales,Estándar,Senior,14
e01df319-1ecc-4ea9-ac9f-5df9422dd48b,-34.569959,-58.448493,Colegiales,Estándar,Joven,14
5e125827-9623-414d-961d-664c71b41be1,-34.610212,-58.497951,Villa Del Parque,Estándar,Adulto,14
d7364dce-63ff-4cf5-b878-de4d2f55fe81,-34.602119,-58.48805,Villa Del Parque,Básico,Senior,14
3ce72b49-aff2-4813-964c-7ab3e8b698ab,-34.635581,-58.473922,Floresta,Estándar,Adulto,14
4bad4604-24d3-4ad8-b7c0-ee2dd7d3586d,-34.633644,-58.481318,Floresta,Estándar,Joven,14
c13f194a-06ca-4899-996f-210d6e89a465,-34.570015,-58.454943,Colegiales,Estándar,Senior,14
f6ecbcad-2eb6-4892-98a4-5f0bd5eff132,-34.569057,-58.451162,Colegiales,Estándar,Joven,13
052c1013-d8cb-4b7c-93b7-a6a5b5608847,-34.615984,-58.35448,Puerto Madero,Estándar,Senior,14
a6b5d84e-7750-4279-ac78-d7812dd52a34,-34.620675,-58.361839,Puerto Madero,Básico,Senior,14
8a76f6e1-f757-44a8-9c96-b95f44ff3773,-34.603295,-58.435745,Villa Crespo,Estándar,Senior,14
bff7bfb6-3d9c-496a-8ae4-1f8415f55aa9,-34.602458,-58.371781,San Nicolas,Estándar,Senior,14
e38d55a7-ba96-4fc2-b9dc-f719a18e3a87,-34.606112,-58.375301,San Nicolas,Básico,Senior,14
95dba812-8b70-4fe8-9cb8-57eb56d09518,-34.592408,-58.466394,Paternal,Estándar,Senior,14
e95f2265-f5a5-4e8e-aebf-09eb346fd54a,-34.598972,-58.463564,Paternal,Estándar,Adulto,14
b07cb72f-ad79-45e7-bb73-50e583bd3b5f,-34.616753,-58.479099,Villa Santa Rita,Básico,Senior,14
b08c60b9-97b8-48d1-baa7-52437bb84e21,-34.613917,-58.485141,Villa Santa Rita,Estándar,Adulto,14
0b983bf0-2e1d-44d7-b876-5ec6925906b4,-34.615825,-58.436447,Caballito,Estándar,Senior,17
a266ea64-6922-4295-9a8d-bd92aeb8255f,-34.620016,-58.45465,Caballito,Premium,Adulto,17
23118bb7-0289-4e15-aa2c-55a968fb1c55,-34.685809,-58.472449,Villa Riachuelo,Premium,Joven,14
f5984f52-69a5-4070-adba-b3cd1d9d434c,-34.684846,-58.476975,Villa Riachuelo,Básico,Adulto,14
4c6a182c-fc9f-448a-8ae1-b8de576df0df,-34.68352,-58.485005,Villa Lugano,Básico,Senior,13
e63f7951-5739-45be-9c5b-1e7a539c9376,-34.676499,-58.474196,Villa Lugano,Premium,Adulto,14
3deed5b8-0342-475f-8065-b3463fb6f8c5,-34.547582,-58.449564,Belgrano,Básico,Adulto,13
b413b66b-7163-46d2-8531-7e0872a484b7,-34.559932,-58.445969,Belgrano,Premium,Adulto,13
4e37092e-cd88-4686-91a8-27fc6077329d,-34.583943,-58.396796,Recoleta,Estándar,Adulto,13
1d367193-a5f5-43b8-a4cc-4345b3465420,-34.654909,-58.510349,Mataderos,Básico,Adulto,14
b123a6c6-29c0-4e79-a6f7-82b1e6322efa,-34.656167,-58.517232,Mataderos,Premium,Joven,14
2158e2db-6ce8-4f68-96b7-fcf0e86c9802,-34.61051,-58.393969,Balvanera,Premium,Adulto,14
ababb89c-e67d-4a8e-8963-8379ca3e3f85,-34.603312,-58.409146,Balvanera,Premium,Senior,14
ff8a6f0c-c089-41ee-98d3-81876404f868,-34.647049,-58.377066,Barracas,Estándar,Joven,17
05e16326-da55-4f88-aa2d-5b06f5dc6dfa,-34.531374,-58.452283,Nuñez,Estándar,Adulto,14
fe564553-d9f4-4740-b7df-7fde871da7bd,-34.544418,-58.461476,Nuñez,Premium,Joven,14
013a19bc-66a3-4900-a760-8a0f11a424bb,-34.623187,-58.424086,Boedo,Básico,Adulto,14
d1c9d5ed-ea92-4fae-be12-3babdaea63d9,-34.633501,-58.421428,Boedo,Premium,Senior,14
23666f48-1743-43d3-823a-dc0e69a7d36d,-34.571025,-58.467687,Belgrano,Básico,Adulto,17
406a4ce1-f2e6-46fb-98e2-9b665cbe0149,-34.626665,-58.525463,Versalles,Estándar,Senior,14
84f05eaf-f22c-4afb-8da0-a2d20f7ebbaa,-34.598198,-58.447133,Villa Crespo,Básico,Adulto,14
b7128c98-50b3-4c21-b438-543323a0eefd,-34.59773,-58.430768,Villa Crespo,Estándar,Senior,14
01915a6d-8b31-417b-b390-4a4ae338aad3,-34.647666,-58.513613,Liniers,Básico,Adulto,13
3381f577-6f38-4c97-84c5-7b13ba704475,-34.644847,-58.52333,Liniers,Premium,Senior,14
be0deb54-7695-4a79-8be8-2c342ea1bc77,-34.584959,-58.483085,Parque Chas,Estándar,Senior,14
8f939e08-6472-47b0-8990-13ceb0ca7994,-34.630362,-58.394084,Parque Patricios,Estándar,Senior,14
120e2981-e215-41fe-a5df-5a5d4276d787,-34.622946,-58.5299,Villa Real,Estándar,Senior,14
2a275002-3867-49c7-ace4-1545b4a5086e,-34.640655,-58.522331,Liniers,Estándar,Joven,14
b0551e46-d196-4cc2-85d3-e7d0d08c2420,-34.593071,-58.48079,Agronomia,Básico,Adulto,14
916407d3-6a88-45de-9545-48450f0ae673,-34.587451,-58.500458,Villa Pueyrredon,Estándar,Adulto,14
afb1f9bf-f977-43c9-a2d3-1c8566b51707,-34.654679,-58.473505,Parque Avellaneda,Estándar,Senior,14
0adb1b47-182d-4dc3-9e7b-bbe267a8c587,-34.628854,-58.392905,Parque Patricios,Premium,Joven,17
fb94e05c-7eb0-4a7c-ba83-1179d91e18d0,-34.621107,-58.490815,Floresta,Premium,Joven,13
bcb46299-cb7c-46cb-838a-c4dc5d144670,-34.607375,-58.457539,Caballito,Básico,Joven,13
c13f14f4-106f-4509-8ce2-8925bda566ac,-34.610956,-58.450811,Caballito,Estándar,Adulto,14
7cefc835-5bd3-4f0e-b90a-86e81826397b,-34.54723,-58.468081,Nuñez,Estándar,Senior,13
1d6d9840-e97d-49dc-9414-cef9f7e31715,-34.592246,-58.374673,Retiro,Premium,Adulto,17
f4788c28-c208-44f9-ab0e-4e664b55229b,-34.553691,-58.491997,Saavedra,Estándar,Senior,14
895ec016-c387-46c0-879d-c4091149b5a8,-34.658831,-58.475899,Parque Avellaneda,Estándar,Adulto,14
f3618cac-a272-4f79-90aa-442f5fe84636,-34.658936,-58.463241,Parque Avellaneda,Premium,Senior,14
53bc0610-af72-4494-9530-5faa4ef32b45,-34.563365,-58.488872,Villa Urquiza,Estándar,Adulto,17
96273c2d-a072-4052-827b-b7f047455374,-34.587332,-58.468878,Villa Ortuzar,Estándar,Adulto,14
4337c2b0-887c-465c-96c3-3c0a7d23b7c7,-34.610691,-58.466965,Villa Gral. Mitre,Básico,Adulto,14
60a33f0f-61a6-4475-acc5-441af9629403,-34.631038,-58.473763,Flores,Estándar,Joven,14
d7aec426-5679-4fac-b448-9e138215d16e,-34.580378,-58.470997,Villa Ortuzar,Estándar,Senior,17
85209e29-da08-42ba-89df-0e7940300953,-34.604133,-58.478038,Villa Del Parque,Estándar,Adulto,14
6c1d93fc-fbee-43a5-a9c2-e2db2e1247b0,-34.623851,-58.432466,Caballito,Premium,Adulto,23
e5851fa1-899d-4857-9e02-7b7d2364b377,-34.644304,-58.524911,Liniers,Estándar,Adulto,17
02ffa433-e841-41de-9fe2-206c4dd796d2,-34.600629,-58.422873,Almagro,Estándar,Adulto,14
be2992d8-91d1-49b7-9794-fde9beaffe6b,-34.624895,-58.494563,Velez Sarsfield,Estándar,Joven,14
b8ff2223-fdc5-4197-adcb-28dcc41e972a,-34.618146,-58.519886,Villa Real,Básico,Adulto,14
985d64c0-68dc-44e6-9cee-822f50c345fa,-34.559386,-58.478218,Coghlan,Estándar,Adulto,14
f28424b7-50d3-49c2-a1ca-d5879721edc7,-34.580292,-58.372611,Retiro,Básico,Adulto,14
92570809-c9ad-49af-abfe-cf2bdc6ed2f8,-34.657692,-58.415254,Nueva Pompeya,Premium,Senior,14
6d69205d-9ee2-4b9e-9e66-da2c17c2ae4d,-34.627011,-58.519888,Versalles,Estándar,Joven,14
643d425f-1369-42a4-b009-1d4427f7fc72,-34.64012,-58.507157,Villa Luro,Premium,Adulto,13
1bc7dcdf-97e0-48e1-bf51-2581734e0980,-34.686009,-58.472167,Villa Riachuelo,Básico,Senior,13
1f29a8e0-cd02-458e-80e3-7a8d61e61c11,-34.643173,-58.497612,Villa Luro,Básico,Joven,16
e39d3f78-8d24-4c6f-96a5-8e6c97a86a09,-34.646252,-58.431721,Nueva Pompeya,Premium,Joven,14
34b18094-32cc-488f-a5a9-0858e6ba648c,-34.619949,-58.527044,Villa Real,Premium,Adulto,23
ff3c742d-9739-4ecf-b29d-e348487a6015,-34.683291,-58.516215,,Premium,Senior,23
